"EmployeeID","GenderIdentity","Ethnicity","VeteranStatus","DisabilityStatus","MaritalStatus","EducationLevel"
103533,"Male","Hispanic or Latino","No","No","Single","Bachelor"
103361,"Female","Hispanic or Latino","No","No","Single","Master"
106773,"Male","Asian","No","No","Married","Bachelor"
105675,"Male","Asian","No","No","Married","Master"
105819,"Male","Prefer Not to Say","No","No","Prefer Not to Say","Bachelor"
107746,"Male","Hispanic or Latino","No","No","Single","Associate"
100852,"Male","Prefer Not to Say","No","No","Single","Bachelor"
100575,"Male","Two or More Races","No","No","Married","Master"
107844,"Female","Hispanic or Latino","No","No","Divorced","Associate"
101604,"Female","Two or More Races","No","No","Married","Master"
106006,"Male","White","Prefer Not to Say","Yes","Married","Bachelor"
104195,"Female","White","No","No","Married","Bachelor"
106836,"Male","Black or African American","No","No","Married","Bachelor"
109606,"Female","White","Yes","No","Single","Bachelor"
109015,"Female","Black or African American","No","No","Single","Bachelor"
103218,"Male","White","No","Prefer Not to Say","Divorced","High School"
109449,"Female","Black or African American","No","No","Married","Master"
104118,"Female","Black or African American","No","No","Single","High School"
102230,"Male","Native Hawaiian or Pacific Islander","No","No","Single","High School"
106689,"Female","White","Prefer Not to Say","No","Married","Bachelor"
100480,"Male","White","No","No","Married","Master"
100194,"Male","Black or African American","No","No","Married","Associate"
107499,"Male","Black or African American","No","No","Married","Master"
105423,"Male","Hispanic or Latino","No","No","Divorced","Master"
109044,"Male","White","No","No","Prefer Not to Say","Master"
107075,"Male","Black or African American","No","No","Single","Master"
102705,"Male","White","No","No","Single","High School"
108692,"Female","White","No","No","Married","Doctorate"
108280,"Female","Asian","No","No","Prefer Not to Say","Associate"
109731,"Male","Hispanic or Latino","No","No","Married","Associate"
100579,"Male","White","No","No","Divorced","Master"
104919,"Male","Prefer Not to Say","No","No","Prefer Not to Say","Master"
101325,"Male","Two or More Races","No","No","Married","High School"
104304,"Male","White","No","Yes","Married","Master"
107106,"Male","Asian","No","No","Married","Bachelor"
109019,"Female","Black or African American","Prefer Not to Say","No","Married","Doctorate"
109215,"Female","Hispanic or Latino","No","Prefer Not to Say","Married","Associate"
109336,"Female","Asian","No","No","Married","Bachelor"
108000,"Male","Asian","No","Yes","Single","Master"
109029,"Female","Hispanic or Latino","Yes","No","Single","Master"
102944,"Female","White","No","No","Married","Master"
101473,"Female","Black or African American","No","No","Married","Bachelor"
100087,"Male","Asian","No","Yes","Single","Bachelor"
109508,"Male","White","No","No","Married","Bachelor"
107486,"Female","White","No","No","Married","Doctorate"
103989,"Male","White","No","No","Married","Master"
109098,"Female","Hispanic or Latino","No","No","Married","Master"
105710,"Female","Asian","No","No","Married","Master"
107498,"Female","Asian","No","No","Divorced","High School"
109171,"Male","White","No","No","Married","Bachelor"
103902,"Female","Prefer Not to Say","No","No","Married","Bachelor"
107825,"Male","White","No","No","Married","Master"
102805,"Female","White","No","Prefer Not to Say","Single","Master"
105897,"Male","White","No","No","Married","Bachelor"
108480,"Male","Hispanic or Latino","No","No","Divorced","Associate"
102076,"Male","Hispanic or Latino","No","No","Single","High School"
107166,"Male","White","No","Yes","Married","Associate"
108157,"Male","Hispanic or Latino","No","No","Married","Bachelor"
104872,"Female","Black or African American","No","No","Married","Bachelor"
101550,"Male","Black or African American","No","No","Single","Master"
107128,"Female","White","Prefer Not to Say","Prefer Not to Say","Single","Master"
103751,"Male","White","No","No","Single","High School"
106668,"Female","White","No","No","Married","Master"
108037,"Male","White","No","Yes","Single","Bachelor"
101929,"Female","White","No","No","Single","Master"
104818,"Female","White","No","No","Married","Associate"
107885,"Male","Black or African American","No","No","Single","Master"
101565,"Female","Two or More Races","No","No","Married","Master"
102320,"Female","Hispanic or Latino","No","No","Single","Bachelor"
103080,"Male","White","No","No","Married","Bachelor"
100377,"Male","Prefer Not to Say","No","No","Single","Doctorate"
104450,"Female","Black or African American","No","No","Single","Associate"
107305,"Male","White","No","Yes","Divorced","Master"
109639,"Male","White","No","No","Married","Associate"
109212,"Female","Two or More Races","No","No","Married","Bachelor"
105834,"Male","Black or African American","No","No","Prefer Not to Say","Bachelor"
108673,"Female","Native Hawaiian or Pacific Islander","No","Prefer Not to Say","Married","Master"
108289,"Male","Black or African American","No","No","Divorced","Associate"
106736,"Female","Asian","No","No","Single","Bachelor"
106230,"Non-Binary","Asian","No","No","Single","Bachelor"
103612,"Female","Asian","No","No","Single","Bachelor"
108214,"Female","White","No","No","Single","Bachelor"
100810,"Male","Black or African American","No","Prefer Not to Say","Single","Bachelor"
106402,"Female","White","No","No","Single","Bachelor"
106926,"Female","Asian","Prefer Not to Say","Yes","Married","Master"
108840,"Female","White","No","No","Single","Master"
101070,"Female","White","No","No","Married","Master"
106426,"Female","White","No","No","Single","Master"
101456,"Male","Hispanic or Latino","No","No","Married","Master"
102759,"Female","Asian","No","No","Single","Associate"
106624,"Female","White","No","No","Single","Associate"
102182,"Female","Hispanic or Latino","No","No","Single","Master"
104316,"Female","Black or African American","No","No","Married","Master"
109645,"Male","Asian","No","No","Divorced","Doctorate"
101043,"Female","Black or African American","No","No","Prefer Not to Say","Bachelor"
106383,"Male","Hispanic or Latino","No","No","Single","Doctorate"
106686,"Female","White","No","No","Married","Associate"
104549,"Male","White","No","No","Single","Master"
103095,"Male","White","No","No","Married","High School"
101300,"Male","White","No","No","Single","Bachelor"
100119,"Male","White","No","No","Single","Associate"
106979,"Female","Asian","No","No","Married","Master"
107924,"Female","Asian","No","No","Married","Associate"
107237,"Male","Hispanic or Latino","No","No","Married","Doctorate"
107163,"Male","White","Prefer Not to Say","No","Married","Bachelor"
102787,"Male","White","No","No","Married","Associate"
105990,"Male","Hispanic or Latino","No","No","Single","High School"
102344,"Male","White","No","No","Single","Master"
102480,"Female","Hispanic or Latino","No","No","Single","Bachelor"
101860,"Female","White","No","No","Married","Master"
104963,"Male","Hispanic or Latino","No","No","Married","Bachelor"
108917,"Female","Asian","No","No","Married","Doctorate"
105872,"Female","Prefer Not to Say","Prefer Not to Say","No","Married","Bachelor"
102745,"Female","Hispanic or Latino","No","No","Married","Bachelor"
108780,"Female","Black or African American","No","No","Single","Doctorate"
100609,"Male","Hispanic or Latino","No","Yes","Divorced","Associate"
106449,"Male","Hispanic or Latino","No","No","Married","Bachelor"
105957,"Male","White","No","No","Single","Bachelor"
101449,"Female","White","No","No","Single","Master"
108873,"Male","White","No","No","Married","Bachelor"
107962,"Male","Asian","Yes","No","Married","Bachelor"
103468,"Male","Asian","Yes","No","Single","Associate"
106928,"Non-Binary","Hispanic or Latino","No","No","Married","High School"
109834,"Non-Binary","White","No","No","Married","Bachelor"
104682,"Male","American Indian or Alaska Native","Yes","No","Prefer Not to Say","Doctorate"
107913,"Female","White","No","No","Married","Bachelor"
103617,"Male","White","No","No","Single","Bachelor"
104190,"Female","Hispanic or Latino","No","No","Married","High School"
100231,"Male","White","No","No","Married","Associate"
105337,"Male","White","No","No","Single","High School"
108575,"Female","Native Hawaiian or Pacific Islander","No","No","Married","Associate"
107833,"Male","White","No","No","Married","Bachelor"
109830,"Female","White","No","No","Married","Bachelor"
108141,"Male","Asian","No","No","Married","Doctorate"
104347,"Female","American Indian or Alaska Native","No","No","Married","Master"
105204,"Male","Hispanic or Latino","No","No","Divorced","Associate"
105300,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Associate"
108061,"Female","Hispanic or Latino","Prefer Not to Say","No","Single","Master"
106328,"Female","Asian","No","No","Divorced","Bachelor"
107877,"Male","White","No","No","Divorced","Bachelor"
107373,"Female","White","No","No","Single","Bachelor"
107706,"Male","Hispanic or Latino","No","No","Single","Bachelor"
109471,"Female","Hispanic or Latino","No","No","Married","Master"
107196,"Male","White","No","No","Married","Master"
100332,"Female","White","No","No","Divorced","Bachelor"
103955,"Male","Asian","No","No","Married","Bachelor"
103872,"Male","White","No","Yes","Married","Bachelor"
107136,"Female","White","Yes","No","Prefer Not to Say","Bachelor"
109175,"Male","White","No","No","Married","Bachelor"
103993,"Female","Hispanic or Latino","No","No","Married","Master"
102299,"Female","Asian","Yes","No","Married","Master"
107031,"Male","Two or More Races","No","No","Married","Bachelor"
102957,"Female","Hispanic or Latino","No","No","Married","High School"
107915,"Female","White","No","No","Married","Associate"
108639,"Male","White","No","No","Prefer Not to Say","Bachelor"
102621,"Male","Asian","No","No","Married","Bachelor"
106551,"Female","Asian","No","No","Single","Bachelor"
104968,"Male","White","No","Yes","Married","Bachelor"
108208,"Female","Two or More Races","Yes","No","Married","Bachelor"
108689,"Male","White","No","No","Divorced","Master"
100799,"Female","Black or African American","No","No","Married","Bachelor"
104905,"Female","Prefer Not to Say","No","Yes","Married","Associate"
106554,"Female","Two or More Races","No","No","Single","Associate"
106114,"Female","Asian","No","No","Married","Bachelor"
106224,"Female","Asian","No","No","Married","Master"
108383,"Male","Two or More Races","No","No","Married","Bachelor"
107202,"Male","White","No","No","Divorced","Master"
107662,"Male","Black or African American","No","Yes","Prefer Not to Say","Bachelor"
105513,"Female","White","No","No","Single","High School"
105733,"Male","Two or More Races","No","No","Married","Master"
107408,"Female","White","No","Prefer Not to Say","Married","High School"
109026,"Male","Two or More Races","No","No","Married","Associate"
107147,"Female","White","No","No","Single","Bachelor"
104234,"Male","White","No","No","Single","Bachelor"
101765,"Male","Hispanic or Latino","No","No","Single","Master"
105784,"Male","Asian","No","No","Married","Doctorate"
107652,"Male","Black or African American","No","No","Single","Associate"
104230,"Female","Prefer Not to Say","No","No","Single","High School"
109422,"Female","Hispanic or Latino","No","No","Married","Associate"
106091,"Male","Hispanic or Latino","Prefer Not to Say","No","Prefer Not to Say","Bachelor"
103166,"Female","Two or More Races","No","No","Single","Bachelor"
109624,"Male","Asian","No","No","Single","Associate"
103673,"Male","Asian","Prefer Not to Say","No","Married","High School"
104519,"Male","American Indian or Alaska Native","No","No","Prefer Not to Say","Master"
109669,"Male","Hispanic or Latino","No","No","Single","Bachelor"
101893,"Male","Asian","No","No","Married","Master"
100836,"Male","Hispanic or Latino","No","No","Married","High School"
106012,"Female","White","No","No","Single","Bachelor"
101445,"Female","Asian","No","No","Married","Bachelor"
108846,"Male","Black or African American","No","No","Single","High School"
