"LearningEventID","EmployeeID","CourseID","CompletionDate","LearningHours","CompletionStatus","CourseName","CourseCategory"
"L109856_1",109856,1,2021-10-18,2,"Completed","Code of Conduct","Compliance"
"L109856_2",109856,10,2022-08-27,2.7,"Completed","HR Compliance","Compliance"
"L109856_3",109856,11,2024-08-24,8,"Completed","Finance for Managers","Business"
"L109856_4",109856,9,2024-09-15,7.7,"Completed","Sales Negotiation","Business"
"L101244_1",101244,4,2021-10-26,10.1,"Completed","Inclusive Leadership","Leadership"
"L101244_2",101244,3,2022-09-26,1.3,"Completed","Manager Essentials","Leadership"
"L101244_3",101244,12,2024-10-11,11.9,"Completed","Data Literacy","Technical"
"L102964_1",102964,1,2022-06-02,2.6,"Completed","Code of Conduct","Compliance"
"L102964_2",102964,7,2023-01-13,3.2,"Completed","Project Management Basics","Business"
"L102964_3",102964,9,2024-10-14,4.5,"Completed","Sales Negotiation","Business"
"L102964_4",102964,8,2025-06-14,6.4,"Completed","Customer Experience","Business"
"L100268_1",100268,11,2021-07-02,10.9,"Completed","Finance for Managers","Business"
"L100268_2",100268,2,2023-02-27,6.5,"Completed","Security Awareness","Compliance"
"L100268_3",100268,1,2024-03-21,9.6,"Completed","Code of Conduct","Compliance"
"L104603_1",104603,5,2021-07-27,2,"Completed","Advanced Excel","Technical"
"L104603_2",104603,3,2022-02-17,5.3,"Completed","Manager Essentials","Leadership"
"L104603_3",104603,11,2022-05-14,4.2,"Completed","Finance for Managers","Business"
"L104603_4",104603,2,2025-11-16,11.9,"Completed","Security Awareness","Compliance"
"L109899_1",109899,2,2022-07-23,7.4,"Completed","Security Awareness","Compliance"
"L109899_2",109899,12,2024-09-10,9.8,"Completed","Data Literacy","Technical"
"L109899_3",109899,7,2024-12-08,9.2,"Completed","Project Management Basics","Business"
"L109899_4",109899,3,2025-09-21,11.4,"Completed","Manager Essentials","Leadership"
"L109618_1",109618,11,2022-10-07,4.4,"Completed","Finance for Managers","Business"
"L109618_2",109618,3,2025-03-13,0.8,"Completed","Manager Essentials","Leadership"
"L107130_1",107130,11,2021-12-19,4.6,"Completed","Finance for Managers","Business"
"L100604_1",100604,6,2022-02-03,2.4,"Completed","Power BI Foundations","Technical"
"L102777_1",102777,8,2021-10-02,8.8,"Completed","Customer Experience","Business"
"L102777_2",102777,1,2025-03-20,4.9,"Completed","Code of Conduct","Compliance"
"L102777_3",102777,4,2025-05-09,2.5,"Completed","Inclusive Leadership","Leadership"
"L108422_1",108422,3,2021-12-30,4.9,"Completed","Manager Essentials","Leadership"
"L106972_1",106972,6,2022-02-26,1.6,"Completed","Power BI Foundations","Technical"
"L106972_2",106972,10,2023-02-06,10,"Completed","HR Compliance","Compliance"
"L106972_3",106972,5,2023-02-16,10.1,"Completed","Advanced Excel","Technical"
"L109303_1",109303,1,2023-05-31,2.4,"Completed","Code of Conduct","Compliance"
"L109303_2",109303,10,2024-05-22,7.2,"Completed","HR Compliance","Compliance"
"L109303_3",109303,3,2025-03-08,1.2,"Completed","Manager Essentials","Leadership"
"L109303_4",109303,4,2025-06-15,5.8,"Completed","Inclusive Leadership","Leadership"
"L109303_5",109303,8,2025-07-08,4.9,"Completed","Customer Experience","Business"
"L109570_1",109570,3,2022-10-30,2.2,"Completed","Manager Essentials","Leadership"
"L106767_1",106767,3,2021-10-24,5.1,"Completed","Manager Essentials","Leadership"
"L106767_2",106767,8,2021-12-04,3.5,"Completed","Customer Experience","Business"
"L109033_1",109033,2,2025-05-25,7.8,"Completed","Security Awareness","Compliance"
"L109033_2",109033,9,2025-08-24,1.9,"Completed","Sales Negotiation","Business"
"L103476_1",103476,6,2021-09-03,8,"Completed","Power BI Foundations","Technical"
"L103476_2",103476,2,2022-07-06,4.3,"Completed","Security Awareness","Compliance"
"L103476_3",103476,8,2024-06-07,3,"Completed","Customer Experience","Business"
"L103476_4",103476,1,2025-03-26,7.2,"Completed","Code of Conduct","Compliance"
"L103476_5",103476,11,2025-11-15,11.4,"Completed","Finance for Managers","Business"
"L100600_1",100600,5,2021-09-12,6.6,"Completed","Advanced Excel","Technical"
"L100600_2",100600,8,2024-04-13,5.5,"Completed","Customer Experience","Business"
"L100600_3",100600,2,2025-03-14,1.1,"Completed","Security Awareness","Compliance"
"L101767_1",101767,11,2022-03-15,3.6,"Completed","Finance for Managers","Business"
"L101767_2",101767,3,2022-06-17,8.3,"Completed","Manager Essentials","Leadership"
"L101767_3",101767,12,2024-06-17,7.9,"Completed","Data Literacy","Technical"
"L101767_4",101767,5,2024-10-17,1.8,"Completed","Advanced Excel","Technical"
"L108104_1",108104,5,2022-08-31,8,"Completed","Advanced Excel","Technical"
"L108104_2",108104,3,2023-11-10,3.5,"Completed","Manager Essentials","Leadership"
"L108104_3",108104,2,2024-03-22,9.8,"Completed","Security Awareness","Compliance"
"L108104_4",108104,11,2024-06-15,1.4,"Completed","Finance for Managers","Business"
"L104146_1",104146,7,2023-03-22,2.7,"Completed","Project Management Basics","Business"
"L104146_2",104146,12,2023-04-30,6.8,"Completed","Data Literacy","Technical"
"L104146_3",104146,5,2023-12-15,3.8,"Completed","Advanced Excel","Technical"
"L104146_4",104146,1,2024-11-23,5.6,"Completed","Code of Conduct","Compliance"
"L104258_1",104258,11,2022-04-03,2.6,"Completed","Finance for Managers","Business"
"L104258_2",104258,4,2023-03-03,4.1,"Completed","Inclusive Leadership","Leadership"
"L104258_3",104258,1,2023-12-02,1.6,"Completed","Code of Conduct","Compliance"
"L107663_1",107663,7,2025-12-24,2,"Completed","Project Management Basics","Business"
"L101022_1",101022,5,2022-02-19,5.2,"Completed","Advanced Excel","Technical"
"L109634_1",109634,8,2024-03-15,10.7,"Completed","Customer Experience","Business"
"L102346_1",102346,4,2024-12-01,11.8,"Completed","Inclusive Leadership","Leadership"
"L104153_1",104153,10,2022-05-25,1.2,"Completed","HR Compliance","Compliance"
"L104153_2",104153,8,2023-05-03,1.8,"Completed","Customer Experience","Business"
"L104153_3",104153,5,2024-05-12,0.5,"Completed","Advanced Excel","Technical"
"L104153_4",104153,4,2024-09-12,3.8,"Completed","Inclusive Leadership","Leadership"
"L109104_1",109104,7,2024-03-27,9.9,"Completed","Project Management Basics","Business"
"L109104_2",109104,12,2024-11-04,8.9,"Completed","Data Literacy","Technical"
"L109104_3",109104,5,2026-01-30,2.4,"Completed","Advanced Excel","Technical"
"L106949_1",106949,4,2023-06-10,5.5,"Completed","Inclusive Leadership","Leadership"
"L106949_2",106949,8,2023-12-06,6.4,"Completed","Customer Experience","Business"
"L106949_3",106949,7,2024-03-23,6.9,"Completed","Project Management Basics","Business"
"L106949_4",106949,3,2025-01-16,2.7,"Completed","Manager Essentials","Leadership"
"L103660_1",103660,8,2023-01-14,5.2,"Completed","Customer Experience","Business"
"L103660_2",103660,5,2023-08-22,8.3,"Completed","Advanced Excel","Technical"
"L101958_1",101958,9,2022-10-29,2.9,"Completed","Sales Negotiation","Business"
"L101958_2",101958,11,2022-11-04,4.2,"Completed","Finance for Managers","Business"
"L101958_3",101958,4,2023-01-29,9.6,"Completed","Inclusive Leadership","Leadership"
"L101958_4",101958,12,2024-12-02,12,"Completed","Data Literacy","Technical"
"L101958_5",101958,3,2025-09-17,7.2,"Completed","Manager Essentials","Leadership"
"L109126_1",109126,3,2021-10-08,3.6,"Completed","Manager Essentials","Leadership"
"L109126_2",109126,4,2021-11-12,1.4,"Completed","Inclusive Leadership","Leadership"
"L109126_3",109126,8,2023-12-28,2.6,"Completed","Customer Experience","Business"
"L104759_1",104759,1,2022-06-19,11.5,"Completed","Code of Conduct","Compliance"
"L104759_2",104759,11,2023-03-18,10.9,"Completed","Finance for Managers","Business"
"L104759_3",104759,7,2024-08-17,10.6,"Completed","Project Management Basics","Business"
"L104759_4",104759,5,2025-03-22,6.8,"Completed","Advanced Excel","Technical"
"L104759_5",104759,8,2025-03-29,10.3,"Completed","Customer Experience","Business"
"L104759_6",104759,2,2025-08-15,7.5,"Completed","Security Awareness","Compliance"
"L104339_1",104339,2,2022-08-05,9.2,"Completed","Security Awareness","Compliance"
"L104339_2",104339,10,2024-06-18,10.8,"Completed","HR Compliance","Compliance"
"L104339_3",104339,8,2026-01-02,4.9,"Completed","Customer Experience","Business"
"L106527_1",106527,8,2022-04-10,9.1,"Completed","Customer Experience","Business"
"L106527_2",106527,5,2024-02-12,4.6,"Completed","Advanced Excel","Technical"
"L106527_3",106527,3,2024-04-04,3,"Completed","Manager Essentials","Leadership"
"L106527_4",106527,2,2024-09-26,4.6,"Completed","Security Awareness","Compliance"
"L106527_5",106527,11,2024-10-25,4.8,"Completed","Finance for Managers","Business"
"L106527_6",106527,10,2024-11-03,5.8,"Completed","HR Compliance","Compliance"
"L100851_1",100851,9,2021-10-02,6.8,"Completed","Sales Negotiation","Business"
"L100851_2",100851,11,2021-12-05,10.4,"Completed","Finance for Managers","Business"
"L100851_3",100851,3,2024-06-19,10.8,"Completed","Manager Essentials","Leadership"
"L102615_1",102615,4,2022-09-30,4.7,"Completed","Inclusive Leadership","Leadership"
"L102615_2",102615,3,2023-10-17,3.4,"Completed","Manager Essentials","Leadership"
"L102615_3",102615,9,2024-05-08,3.6,"Completed","Sales Negotiation","Business"
"L102615_4",102615,8,2025-08-18,12,"Completed","Customer Experience","Business"
"L101434_1",101434,5,2021-10-15,11.6,"Completed","Advanced Excel","Technical"
"L101434_2",101434,11,2022-06-19,9.6,"Completed","Finance for Managers","Business"
"L101434_3",101434,1,2023-11-22,10.2,"Completed","Code of Conduct","Compliance"
"L101434_4",101434,8,2024-08-21,3.7,"Completed","Customer Experience","Business"
"L101434_5",101434,3,2024-12-20,10.5,"Completed","Manager Essentials","Leadership"
"L101434_6",101434,4,2025-07-24,2.2,"Completed","Inclusive Leadership","Leadership"
"L104007_1",104007,1,2022-04-15,1.4,"Completed","Code of Conduct","Compliance"
"L104007_2",104007,4,2024-07-19,8.4,"Completed","Inclusive Leadership","Leadership"
"L104007_3",104007,5,2025-05-28,3.9,"Completed","Advanced Excel","Technical"
"L103893_1",103893,8,2023-01-23,5.1,"Completed","Customer Experience","Business"
"L103893_2",103893,11,2025-03-19,10.2,"Completed","Finance for Managers","Business"
"L108273_1",108273,9,2025-03-08,1,"Completed","Sales Negotiation","Business"
"L101871_1",101871,1,2021-11-21,9.7,"Completed","Code of Conduct","Compliance"
"L101871_2",101871,4,2022-07-07,8.9,"Completed","Inclusive Leadership","Leadership"
"L101871_3",101871,11,2024-05-13,7.7,"Completed","Finance for Managers","Business"
"L101871_4",101871,3,2025-07-26,6.5,"Completed","Manager Essentials","Leadership"
"L101431_1",101431,8,2022-04-08,8.2,"Completed","Customer Experience","Business"
"L101431_2",101431,9,2024-02-08,5.9,"Completed","Sales Negotiation","Business"
"L101431_3",101431,11,2024-06-19,7.5,"Completed","Finance for Managers","Business"
"L101684_1",101684,8,2022-06-23,10.8,"Completed","Customer Experience","Business"
"L101684_2",101684,5,2023-03-03,1.2,"Completed","Advanced Excel","Technical"
"L101684_3",101684,6,2023-08-04,3.4,"Completed","Power BI Foundations","Technical"
"L101684_4",101684,2,2023-12-27,5.9,"Completed","Security Awareness","Compliance"
"L105836_1",105836,5,2022-12-05,6.2,"Completed","Advanced Excel","Technical"
"L105836_2",105836,7,2025-12-25,1,"Completed","Project Management Basics","Business"
"L106803_1",106803,1,2021-12-21,4.1,"Completed","Code of Conduct","Compliance"
"L106803_2",106803,8,2024-01-30,6.4,"Completed","Customer Experience","Business"
"L103693_1",103693,3,2025-04-15,1.9,"Completed","Manager Essentials","Leadership"
"L105394_1",105394,9,2022-06-22,6.6,"Completed","Sales Negotiation","Business"
"L105394_2",105394,5,2022-09-01,4.5,"Completed","Advanced Excel","Technical"
"L105394_3",105394,11,2024-05-28,6.4,"Completed","Finance for Managers","Business"
"L105394_4",105394,8,2025-04-14,8,"Completed","Customer Experience","Business"
"L102318_1",102318,5,2023-02-19,9,"Completed","Advanced Excel","Technical"
"L102318_2",102318,11,2024-09-03,11.5,"Completed","Finance for Managers","Business"
"L102318_3",102318,12,2025-02-06,8.8,"Completed","Data Literacy","Technical"
"L103064_1",103064,6,2021-12-23,6.6,"Completed","Power BI Foundations","Technical"
"L103064_2",103064,1,2023-06-30,2.3,"Completed","Code of Conduct","Compliance"
"L103064_3",103064,11,2024-10-10,0.9,"Completed","Finance for Managers","Business"
"L107830_1",107830,5,2022-02-16,9.2,"Completed","Advanced Excel","Technical"
"L107830_2",107830,8,2022-03-10,10.3,"Completed","Customer Experience","Business"
"L107830_3",107830,4,2023-10-19,0.8,"Completed","Inclusive Leadership","Leadership"
"L107830_4",107830,1,2026-01-24,5.8,"Completed","Code of Conduct","Compliance"
"L107830_5",107830,11,2026-02-06,6.6,"Completed","Finance for Managers","Business"
"L102361_1",102361,3,2022-10-22,4.5,"Completed","Manager Essentials","Leadership"
"L102361_2",102361,8,2024-05-07,8.1,"Completed","Customer Experience","Business"
"L102361_3",102361,10,2025-02-23,10.7,"Completed","HR Compliance","Compliance"
"L102361_4",102361,1,2025-06-07,1.3,"Completed","Code of Conduct","Compliance"
"L102361_5",102361,5,2025-07-26,3.2,"Completed","Advanced Excel","Technical"
"L106547_1",106547,2,2022-11-20,5.6,"Completed","Security Awareness","Compliance"
"L106547_2",106547,7,2024-04-23,11.6,"Completed","Project Management Basics","Business"
"L106547_3",106547,10,2024-10-19,1.8,"Completed","HR Compliance","Compliance"
"L106547_4",106547,6,2024-12-23,10.5,"Completed","Power BI Foundations","Technical"
"L104154_1",104154,5,2022-10-21,0.9,"Completed","Advanced Excel","Technical"
"L104154_2",104154,8,2023-06-06,7.5,"Completed","Customer Experience","Business"
"L104154_3",104154,4,2025-05-05,8.3,"Completed","Inclusive Leadership","Leadership"
"L102624_1",102624,1,2022-04-05,2.3,"Completed","Code of Conduct","Compliance"
"L102624_2",102624,9,2022-10-28,10.6,"Completed","Sales Negotiation","Business"
"L108093_1",108093,3,2022-02-13,8.4,"Completed","Manager Essentials","Leadership"
"L108093_2",108093,12,2022-03-23,10.8,"Completed","Data Literacy","Technical"
"L108093_3",108093,2,2024-02-15,8.2,"Completed","Security Awareness","Compliance"
"L101578_1",101578,4,2023-02-23,7.5,"Completed","Inclusive Leadership","Leadership"
"L101578_2",101578,9,2025-03-30,11.4,"Completed","Sales Negotiation","Business"
"L106155_1",106155,3,2022-01-08,7.5,"Completed","Manager Essentials","Leadership"
"L106155_2",106155,12,2025-03-17,2,"Completed","Data Literacy","Technical"
"L106155_3",106155,2,2025-12-27,5.7,"Completed","Security Awareness","Compliance"
"L102924_1",102924,4,2024-08-14,6.2,"Completed","Inclusive Leadership","Leadership"
"L106523_1",106523,5,2022-10-14,8.1,"Completed","Advanced Excel","Technical"
"L106523_2",106523,2,2023-01-04,11,"Completed","Security Awareness","Compliance"
"L106523_3",106523,8,2025-03-28,2,"Completed","Customer Experience","Business"
"L106523_4",106523,4,2026-02-18,7,"Completed","Inclusive Leadership","Leadership"
"L108460_1",108460,9,2023-07-31,11.7,"Completed","Sales Negotiation","Business"
"L108460_2",108460,8,2023-10-27,9.1,"Completed","Customer Experience","Business"
"L105243_1",105243,6,2024-04-28,1.3,"Completed","Power BI Foundations","Technical"
"L105243_2",105243,7,2024-12-22,11.9,"Completed","Project Management Basics","Business"
"L100897_1",100897,3,2023-02-26,4.7,"Completed","Manager Essentials","Leadership"
"L100897_2",100897,1,2023-12-04,8,"Completed","Code of Conduct","Compliance"
"L100897_3",100897,4,2024-10-12,0.9,"Completed","Inclusive Leadership","Leadership"
"L100897_4",100897,11,2026-01-12,11.6,"Completed","Finance for Managers","Business"
"L107042_1",107042,10,2022-08-11,1,"Completed","HR Compliance","Compliance"
"L107042_2",107042,1,2023-11-24,0.7,"Completed","Code of Conduct","Compliance"
"L107042_3",107042,5,2024-03-13,3,"Completed","Advanced Excel","Technical"
"L107042_4",107042,7,2024-04-24,2,"Completed","Project Management Basics","Business"
"L107042_5",107042,8,2024-07-27,6.1,"Completed","Customer Experience","Business"
"L107042_6",107042,6,2024-10-14,3.3,"Completed","Power BI Foundations","Technical"
"L100628_1",100628,11,2023-01-25,9.1,"Completed","Finance for Managers","Business"
"L100628_2",100628,12,2023-07-24,9.5,"Completed","Data Literacy","Technical"
"L100628_3",100628,5,2024-06-09,3.7,"Completed","Advanced Excel","Technical"
"L100628_4",100628,10,2025-12-16,9.9,"Completed","HR Compliance","Compliance"
"L105823_1",105823,10,2022-05-25,3.6,"Completed","HR Compliance","Compliance"
"L105823_2",105823,4,2022-09-14,3.7,"Completed","Inclusive Leadership","Leadership"
"L105823_3",105823,9,2022-10-18,10.1,"Completed","Sales Negotiation","Business"
"L105823_4",105823,8,2023-01-17,3.7,"Completed","Customer Experience","Business"
"L109642_1",109642,8,2025-03-03,6.1,"Completed","Customer Experience","Business"
"L109642_2",109642,2,2025-09-23,8.8,"Completed","Security Awareness","Compliance"
"L109039_1",109039,9,2022-05-26,7.6,"Completed","Sales Negotiation","Business"
"L109039_2",109039,1,2022-08-19,6,"Completed","Code of Conduct","Compliance"
"L109039_3",109039,3,2022-12-09,4.4,"Completed","Manager Essentials","Leadership"
"L107185_1",107185,11,2022-10-27,5.7,"Completed","Finance for Managers","Business"
"L107185_2",107185,4,2023-06-09,4.2,"Completed","Inclusive Leadership","Leadership"
"L106903_1",106903,3,2025-05-18,2.3,"Completed","Manager Essentials","Leadership"
"L100921_1",100921,3,2022-05-18,5.6,"Completed","Manager Essentials","Leadership"
"L100921_2",100921,10,2023-07-24,8.7,"Completed","HR Compliance","Compliance"
"L100921_3",100921,9,2023-12-09,1.8,"Completed","Sales Negotiation","Business"
