"SurveyResponseID","EmployeeID","SurveyDate","EngagementScore","ManagerEffectivenessScore","InclusionScore","IntentToStayScore","SurveyParticipationFlag"
"S202509_109155",109155,2025-09-30,3.3,5,3.7,3.7,"Yes"
"S202509_104864",104864,2025-09-30,4.1,4.1,4.7,4,"Yes"
"S202509_105388",105388,2025-09-30,4.1,4.2,3.8,3,"Yes"
"S202509_107598",107598,2025-09-30,3.5,3.7,3.7,4.3,"Yes"
"S202509_106598",106598,2025-09-30,3.8,4.8,3.3,3.8,"Yes"
"S202509_103377",103377,2025-09-30,3.6,4.1,4.6,2.6,"Yes"
"S202509_104277",104277,2025-09-30,4.2,4.5,3.6,5,"Yes"
"S202509_103911",103911,2025-09-30,3.3,3.7,4.8,2.6,"Yes"
"S202509_105979",105979,2025-09-30,4.4,4.1,3.4,3.9,"Yes"
"S202509_107753",107753,2025-09-30,3.5,3.7,3.8,4.3,"Yes"
"S202509_109814",109814,2025-09-30,4.6,3.3,4.8,1.9,"Yes"
"S202509_107102",107102,2025-09-30,4.3,2.9,4,3.6,"Yes"
"S202509_100106",100106,2025-09-30,4.2,3.5,5,3.6,"Yes"
"S202509_106176",106176,2025-09-30,4.6,3.6,4.8,3.9,"Yes"
"S202509_105885",105885,2025-09-30,2.9,3.7,4,3.6,"Yes"
"S202509_102031",102031,2025-09-30,4.2,3.8,3.9,4.4,"Yes"
"S202509_102317",102317,2025-09-30,3.7,2.4,3.5,2.5,"Yes"
"S202509_100065",100065,2025-09-30,4.7,4.6,5,4.4,"Yes"
"S202509_105018",105018,2025-09-30,4.1,3.7,3.9,4.1,"Yes"
"S202509_104853",104853,2025-09-30,3.3,2.7,3.6,3.6,"Yes"
"S202509_103922",103922,2025-09-30,3.2,4.9,4.4,3.8,"Yes"
"S202509_109468",109468,2025-09-30,4.4,4.3,4.3,4.7,"Yes"
"S202509_108393",108393,2025-09-30,3.5,3.5,3.9,4.1,"Yes"
"S202509_109765",109765,2025-09-30,4.9,4.6,4.9,2.9,"Yes"
"S202509_100904",100904,2025-09-30,4.1,4.7,4.2,4.3,"Yes"
"S202509_107921",107921,2025-09-30,3.7,4.3,3.4,3.5,"Yes"
"S202509_102384",102384,2025-09-30,3.1,3.6,4.1,3.9,"Yes"
"S202509_101613",101613,2025-09-30,3.8,4,3.8,2.2,"Yes"
"S202509_106740",106740,2025-09-30,4.5,3.8,4.3,5,"Yes"
"S202509_103508",103508,2025-09-30,2.5,4.3,4.2,2.9,"Yes"
"S202509_106602",106602,2025-09-30,4.6,4.2,3.8,3,"Yes"
"S202509_104340",104340,2025-09-30,3.2,2.7,3.3,3.7,"Yes"
"S202509_103145",103145,2025-09-30,2.8,4.2,3.4,2.5,"Yes"
"S202509_108066",108066,2025-09-30,3.7,3.5,4.2,4.2,"Yes"
"S202509_105325",105325,2025-09-30,4.2,4.3,3.4,4.5,"Yes"
"S202509_108749",108749,2025-09-30,2.7,3.6,4.1,4.6,"Yes"
"S202509_102522",102522,2025-09-30,2.7,2.7,3.8,3.8,"Yes"
"S202509_103313",103313,2025-09-30,3.6,3.9,3.5,3.7,"Yes"
"S202509_101643",101643,2025-09-30,3.2,3.6,4.4,3.3,"Yes"
"S202509_107153",107153,2025-09-30,4.3,3.8,4.9,3.6,"Yes"
"S202509_101470",101470,2025-09-30,3.1,4.4,4.2,3.3,"Yes"
"S202509_100655",100655,2025-09-30,4.3,4.3,3.4,3.9,"Yes"
"S202509_100670",100670,2025-09-30,4.6,3.3,4.5,3.6,"Yes"
"S202509_102431",102431,2025-09-30,4.6,4.2,3.2,4.9,"Yes"
"S202509_101759",101759,2025-09-30,3.4,3.3,4.5,4.5,"Yes"
"S202509_106654",106654,2025-09-30,3.4,2.8,3.6,3.6,"Yes"
"S202509_100043",100043,2025-09-30,4.6,4.6,3.5,2.9,"Yes"
"S202509_100691",100691,2025-09-30,3.9,3.7,3.8,4.4,"Yes"
"S202509_105814",105814,2025-09-30,5,3.2,3.5,4.6,"Yes"
"S202509_107917",107917,2025-09-30,4.5,3.7,4.9,3,"Yes"
"S202509_100650",100650,2025-09-30,4.2,4.3,5,5,"Yes"
"S202509_100454",100454,2025-09-30,3.1,3.3,4.2,4.9,"Yes"
"S202509_107252",107252,2025-09-30,3,3.2,3.6,4.2,"Yes"
"S202509_100453",100453,2025-09-30,3.6,3.3,4.3,4,"Yes"
"S202509_109670",109670,2025-09-30,4.4,3.4,3.8,3.9,"Yes"
"S202509_102603",102603,2025-09-30,4.5,2.6,3.3,4.1,"Yes"
"S202509_107861",107861,2025-09-30,2.6,3.8,4.2,3.7,"Yes"
"S202509_104407",104407,2025-09-30,3.9,4.6,3.5,4,"Yes"
"S202509_101326",101326,2025-09-30,4,3.6,3,4.2,"Yes"
"S202509_106473",106473,2025-09-30,2.5,3.4,3.3,4.3,"Yes"
"S202509_106467",106467,2025-09-30,2.5,4,3.4,2.9,"Yes"
"S202509_101381",101381,2025-09-30,3.7,3.4,4.9,4.2,"Yes"
"S202509_102525",102525,2025-09-30,3.4,2.8,4,4.3,"Yes"
"S202509_105935",105935,2025-09-30,4.6,4,4.1,3.8,"Yes"
"S202509_105115",105115,2025-09-30,2.7,3.4,3.8,5,"Yes"
"S202509_100842",100842,2025-09-30,5,3.4,3.8,4.4,"Yes"
"S202509_101263",101263,2025-09-30,2.9,3.3,3.9,4.3,"Yes"
"S202509_108667",108667,2025-09-30,2.7,3.3,4.7,3.8,"Yes"
"S202509_100872",100872,2025-09-30,3.2,5,4.3,4.5,"Yes"
"S202509_103111",103111,2025-09-30,4.1,3.8,4.3,2.1,"Yes"
"S202509_104377",104377,2025-09-30,3.2,3.4,4.2,4,"Yes"
"S202509_103890",103890,2025-09-30,4.4,3.6,3.7,4.2,"Yes"
"S202509_108065",108065,2025-09-30,2.7,4,3.7,3.3,"Yes"
"S202509_102720",102720,2025-09-30,2.1,3.4,4.1,3.7,"Yes"
"S202509_100053",100053,2025-09-30,3.2,3.6,3.4,3.2,"Yes"
"S202509_100615",100615,2025-09-30,3.9,3.8,4.6,4.3,"Yes"
"S202509_106819",106819,2025-09-30,3.9,4.4,3.2,4.1,"Yes"
"S202509_106777",106777,2025-09-30,3.8,4.6,4.2,3.5,"Yes"
"S202509_100184",100184,2025-09-30,3.8,4.9,4.3,3.8,"Yes"
"S202509_107192",107192,2025-09-30,2.8,3.5,3.7,3.8,"Yes"
"S202509_102789",102789,2025-09-30,5,3.5,3.8,2.1,"Yes"
"S202509_102737",102737,2025-09-30,3.1,3.3,4.6,2.6,"Yes"
"S202509_102591",102591,2025-09-30,5,4.1,5,3.2,"Yes"
"S202509_108577",108577,2025-09-30,4,3.4,3.6,2.8,"Yes"
"S202509_103291",103291,2025-09-30,4,3.5,4.4,2.9,"Yes"
"S202509_102058",102058,2025-09-30,4.4,2.7,3.4,4.1,"Yes"
"S202509_108199",108199,2025-09-30,2.8,4.5,4.5,3.7,"Yes"
"S202509_104266",104266,2025-09-30,4.2,3.7,4.2,3.2,"Yes"
"S202509_103008",103008,2025-09-30,4.5,3.7,4.1,3.6,"Yes"
"S202509_107015",107015,2025-09-30,3.6,3.6,3.5,2.3,"Yes"
"S202509_103319",103319,2025-09-30,2.6,3.5,3.7,2.1,"Yes"
"S202509_107229",107229,2025-09-30,3.7,3.4,4.5,4.1,"Yes"
"S202509_103590",103590,2025-09-30,5,2.9,5,4,"Yes"
"S202509_100180",100180,2025-09-30,3.8,3.6,4.1,4.9,"Yes"
"S202509_104287",104287,2025-09-30,3.1,3.7,4.7,5,"Yes"
"S202509_107891",107891,2025-09-30,4.2,4.3,4.3,4.8,"Yes"
"S202509_106750",106750,2025-09-30,4.2,4.5,4.4,3,"Yes"
"S202509_108167",108167,2025-09-30,3.5,3.6,4.1,3.9,"Yes"
"S202509_108069",108069,2025-09-30,2.1,3.5,3.9,5,"Yes"
"S202509_108482",108482,2025-09-30,3.9,4.6,4,5,"Yes"
"S202509_100407",100407,2025-09-30,3.8,3.8,3.8,2.7,"Yes"
"S202509_101252",101252,2025-09-30,4.4,4,4.8,3.2,"Yes"
"S202509_101690",101690,2025-09-30,3.1,3.6,4.1,4.3,"Yes"
"S202509_104271",104271,2025-09-30,4.5,3.8,4.1,3.3,"Yes"
"S202509_105554",105554,2025-09-30,3.4,4.2,3.8,3.6,"Yes"
"S202509_106291",106291,2025-09-30,3.9,4.4,3.4,4,"Yes"
"S202509_106591",106591,2025-09-30,4.3,3.2,3.6,4.3,"Yes"
"S202509_100320",100320,2025-09-30,3.8,3.7,5,3.9,"Yes"
"S202509_108057",108057,2025-09-30,4.2,3.9,4.3,4.4,"Yes"
"S202509_101282",101282,2025-09-30,5,3.7,2.2,3.7,"Yes"
"S202509_101384",101384,2025-09-30,3.1,3.7,4.5,4.6,"Yes"
"S202509_109823",109823,2025-09-30,3.8,3.5,3.4,4.2,"Yes"
"S202509_109443",109443,2025-09-30,3.1,3.2,4.4,4.6,"Yes"
"S202509_106168",106168,2025-09-30,4.7,3.4,4.7,4.1,"Yes"
"S202509_105663",105663,2025-09-30,5,2.8,3.3,3.6,"Yes"
"S202509_104659",104659,2025-09-30,3.6,4.2,4.2,5,"Yes"
"S202509_104810",104810,2025-09-30,2.6,3.8,3.6,3.1,"Yes"
"S202509_109179",109179,2025-09-30,3.1,4.5,4.1,2,"Yes"
"S202509_109491",109491,2025-09-30,4.8,3.9,4,3.4,"Yes"
"S202509_109020",109020,2025-09-30,3.2,3.9,4.4,3.3,"Yes"
"S202509_102450",102450,2025-09-30,5,3.6,4.7,5,"Yes"
"S202509_100413",100413,2025-09-30,4,4.4,3.5,3.5,"Yes"
"S202509_100380",100380,2025-09-30,5,3.6,4.3,3.4,"Yes"
"S202509_108310",108310,2025-09-30,4,4.6,3.8,3.2,"Yes"
"S202509_108665",108665,2025-09-30,4.3,3.8,2.8,3.3,"Yes"
"S202509_106421",106421,2025-09-30,3.2,4,3.8,2.7,"Yes"
"S202509_104189",104189,2025-09-30,2.4,4.3,4.9,2.8,"Yes"
"S202509_109363",109363,2025-09-30,3.5,3.9,4.6,2.5,"Yes"
"S202509_107997",107997,2025-09-30,3,3.9,4.2,3.4,"Yes"
"S202509_102178",102178,2025-09-30,3.2,3.2,4.1,4.3,"Yes"
"S202509_107028",107028,2025-09-30,4.4,4.3,3.9,3.9,"Yes"
"S202509_102056",102056,2025-09-30,3.4,4,3.8,1.9,"Yes"
"S202509_104737",104737,2025-09-30,3.6,3.4,3.7,4,"Yes"
"S202509_103745",103745,2025-09-30,5,3.3,4.9,3.4,"Yes"
"S202509_104593",104593,2025-09-30,4.5,3.8,3.9,3.4,"Yes"
"S202509_101616",101616,2025-09-30,3.2,4.9,3.7,4,"Yes"
"S202509_101116",101116,2025-09-30,1.8,3.8,4.6,4.6,"Yes"
"S202509_101158",101158,2025-09-30,3.5,4.1,3.7,4.1,"Yes"
"S202509_101161",101161,2025-09-30,3.8,4,2.9,4.7,"Yes"
"S202509_100071",100071,2025-09-30,4,2.5,4,3.2,"Yes"
"S202509_104721",104721,2025-09-30,3.9,4.7,3.7,5,"Yes"
"S202509_105624",105624,2025-09-30,4,3.5,4.4,3.9,"Yes"
"S202509_101546",101546,2025-09-30,3.8,4.3,3.4,3.9,"Yes"
"S202509_105902",105902,2025-09-30,3.5,3.2,4.5,4.2,"Yes"
"S202509_101048",101048,2025-09-30,2.1,3,3.9,5,"Yes"
"S202509_100707",100707,2025-09-30,2.9,4.1,3.8,4.4,"Yes"
"S202509_103341",103341,2025-09-30,4.6,3.9,3.6,4,"Yes"
"S202509_106443",106443,2025-09-30,4,4.3,3.9,3.7,"Yes"
"S202509_108353",108353,2025-09-30,4.6,3.8,4.2,4.6,"Yes"
"S202509_102884",102884,2025-09-30,3.3,2.9,4.3,3.3,"Yes"
"S202509_101200",101200,2025-09-30,2.7,3.3,4.6,5,"Yes"
"S202509_105040",105040,2025-09-30,4.8,3.6,3.8,2.7,"Yes"
"S202509_103387",103387,2025-09-30,4.1,4.2,3.7,3.1,"Yes"
"S202509_105900",105900,2025-09-30,4,3.4,4.2,2.6,"Yes"
"S202509_101287",101287,2025-09-30,5,4.1,4.8,3.1,"Yes"
"S202509_105590",105590,2025-09-30,2.7,4.6,4.2,2.6,"Yes"
"S202509_109845",109845,2025-09-30,3.3,3.7,4.5,5,"Yes"
"S202509_107775",107775,2025-09-30,5,3.5,4.2,4.2,"Yes"
"S202509_107822",107822,2025-09-30,3.7,3.6,3.8,4.5,"Yes"
"S202509_100536",100536,2025-09-30,5,3.4,4.3,3.8,"Yes"
"S202509_101424",101424,2025-09-30,5,3.3,3.4,4.1,"Yes"
"S202509_105868",105868,2025-09-30,3.4,3.5,4.7,3.6,"Yes"
"S202509_100624",100624,2025-09-30,3.6,4.4,3.4,4.6,"Yes"
"S202509_102281",102281,2025-09-30,3.8,2.6,3.8,3.7,"Yes"
"S202509_100166",100166,2025-09-30,5,3.6,3.6,2.7,"Yes"
"S202509_107920",107920,2025-09-30,2.8,3.9,4.4,3.8,"Yes"
"S202509_100779",100779,2025-09-30,2.8,3.1,4.7,3.9,"Yes"
"S202509_109124",109124,2025-09-30,2.4,4,4.6,3,"Yes"
"S202509_107507",107507,2025-09-30,4.5,3.8,3.9,3.7,"Yes"
"S202509_101738",101738,2025-09-30,4,4,3.3,4.1,"Yes"
"S202509_103014",103014,2025-09-30,4.8,3.5,4.6,3.8,"Yes"
"S202509_103699",103699,2025-09-30,2.6,3.5,4.2,3.9,"Yes"
"S202509_107514",107514,2025-09-30,3.8,3.8,4.2,1.7,"Yes"
"S202509_107672",107672,2025-09-30,3.7,3.8,3.7,2.3,"Yes"
"S202509_100322",100322,2025-09-30,3.2,4.3,4.3,4.3,"Yes"
"S202509_109320",109320,2025-09-30,3.1,3.3,3.7,4.6,"Yes"
"S202509_107268",107268,2025-09-30,3.1,4.4,3.4,4.3,"Yes"
"S202509_103518",103518,2025-09-30,3.1,3.5,4.7,3.6,"Yes"
"S202509_102863",102863,2025-09-30,3.9,5,4.8,4.2,"Yes"
"S202509_101001",101001,2025-09-30,4.6,4.1,3.6,3.9,"Yes"
"S202509_103321",103321,2025-09-30,3.2,4.8,4,3.6,"Yes"
"S202509_101561",101561,2025-09-30,4.3,4.1,3.9,3.5,"Yes"
"S202509_105485",105485,2025-09-30,4.6,4.5,3.4,4.2,"Yes"
"S202509_103848",103848,2025-09-30,3.4,3.9,3.5,5,"Yes"
"S202509_104082",104082,2025-09-30,3.5,3.9,4.4,3.7,"Yes"
"S202509_107529",107529,2025-09-30,4.7,3.5,4.6,4,"Yes"
"S202509_100865",100865,2025-09-30,3.6,3.7,4.7,3.5,"Yes"
"S202509_107131",107131,2025-09-30,5,4.6,3,3.6,"Yes"
"S202509_102533",102533,2025-09-30,3.2,4.2,3.3,4.9,"Yes"
"S202509_108503",108503,2025-09-30,3.9,3.7,4,3.4,"Yes"
"S202509_108358",108358,2025-09-30,4.3,4.3,4,4.2,"Yes"
"S202509_100848",100848,2025-09-30,3.6,3.2,3.9,3.5,"Yes"
"S202509_108696",108696,2025-09-30,4.3,4.6,4.6,3.5,"Yes"
"S202509_106664",106664,2025-09-30,4,4.2,4.6,3.8,"Yes"
"S202509_100233",100233,2025-09-30,4.5,2.9,2.9,4,"Yes"
"S202509_100235",100235,2025-09-30,3.4,3.9,4.1,4,"Yes"
"S202509_102269",102269,2025-09-30,4.8,3.6,4.1,3.4,"Yes"
"S202509_100710",100710,2025-09-30,3.7,3.6,3.9,3.9,"Yes"
"S202509_107798",107798,2025-09-30,4.6,3.5,2.4,5,"Yes"
"S202509_107787",107787,2025-09-30,3,5,4.5,4.9,"Yes"
"S202509_101216",101216,2025-09-30,4.5,3.3,2.6,3.4,"Yes"
"S202509_103128",103128,2025-09-30,4.1,3.7,3.5,5,"Yes"
"S202509_101810",101810,2025-09-30,3.7,4.3,3.9,3.9,"Yes"
"S202509_101680",101680,2025-09-30,2.6,3.8,4.2,4.1,"Yes"
"S202509_103942",103942,2025-09-30,2.4,4.4,4.2,3.4,"Yes"
"S202509_102100",102100,2025-09-30,3.6,4,4.1,4.1,"Yes"
"S202509_108662",108662,2025-09-30,4.5,4,4.7,2.9,"Yes"
"S202509_101104",101104,2025-09-30,4.1,3.9,4.4,3.2,"Yes"
"S202509_108389",108389,2025-09-30,4.1,3.8,4.6,4.9,"Yes"
"S202509_106084",106084,2025-09-30,4,4.5,4.4,2.3,"Yes"
"S202509_106118",106118,2025-09-30,3.1,5,4.2,4.6,"Yes"
"S202509_104145",104145,2025-09-30,3.1,3.8,4.2,4.3,"Yes"
"S202509_105540",105540,2025-09-30,3.7,3.9,4.2,2.7,"Yes"
"S202509_100737",100737,2025-09-30,4.7,4,3.3,4.9,"Yes"
"S202509_109193",109193,2025-09-30,3.8,3.2,4,2.4,"Yes"
"S202509_109668",109668,2025-09-30,3.6,5,3.4,3,"Yes"
"S202509_104687",104687,2025-09-30,3.4,3.8,3.7,4,"Yes"
"S202509_102351",102351,2025-09-30,3.1,3.9,4.2,1.2,"Yes"
"S202509_104110",104110,2025-09-30,4.6,5,4.6,4.2,"Yes"
"S202509_101241",101241,2025-09-30,4.7,3.6,3.2,3.8,"Yes"
"S202509_109338",109338,2025-09-30,3.9,4.8,4,4.1,"Yes"
"S202509_108615",108615,2025-09-30,2.8,4.7,4.3,4.3,"Yes"
"S202509_102305",102305,2025-09-30,3.2,4.2,4.7,3.6,"Yes"
"S202509_106028",106028,2025-09-30,2.6,3.4,4.3,3.9,"Yes"
"S202509_107637",107637,2025-09-30,3.2,4.3,4.2,3.9,"Yes"
"S202509_107754",107754,2025-09-30,3,4.1,4.5,3.8,"Yes"
"S202509_102743",102743,2025-09-30,3.6,4.6,5,4.8,"Yes"
"S202509_100104",100104,2025-09-30,3.5,2.8,3.6,4.8,"Yes"
"S202509_102908",102908,2025-09-30,4.3,4.3,3.6,3,"Yes"
"S202509_100833",100833,2025-09-30,3.8,3.5,5,4.2,"Yes"
"S202509_102894",102894,2025-09-30,4,4,4,2.3,"Yes"
"S202509_101154",101154,2025-09-30,4.4,3.7,5,3.7,"Yes"
"S202509_102648",102648,2025-09-30,3.9,4,3.9,2,"Yes"
"S202509_105156",105156,2025-09-30,3.7,4,3.4,3.9,"Yes"
"S202509_105742",105742,2025-09-30,3.3,4.2,4.8,2.3,"Yes"
"S202509_107114",107114,2025-09-30,3.2,3.3,3.7,4.2,"Yes"
"S202509_100112",100112,2025-09-30,4,3.6,4.1,3.4,"Yes"
"S202509_107500",107500,2025-09-30,2.9,4.6,3.4,4.3,"Yes"
"S202509_106806",106806,2025-09-30,3.1,4.6,4.1,3.2,"Yes"
"S202509_108407",108407,2025-09-30,3.4,3.9,4.5,3.6,"Yes"
"S202509_109290",109290,2025-09-30,3.7,4.3,3.6,3.4,"Yes"
"S202509_104528",104528,2025-09-30,3.9,4.7,3.7,3.9,"Yes"
"S202509_101371",101371,2025-09-30,3.6,3.7,3.2,4.9,"Yes"
"S202509_105667",105667,2025-09-30,4.4,3.8,4,3.7,"Yes"
"S202509_104318",104318,2025-09-30,3.4,4.3,4.3,4.3,"Yes"
"S202509_101377",101377,2025-09-30,3.8,3.5,4.5,5,"Yes"
"S202509_105783",105783,2025-09-30,3.7,3.1,3.2,4,"Yes"
"S202509_100510",100510,2025-09-30,3.3,4.5,4.4,3,"Yes"
"S202509_104636",104636,2025-09-30,4.4,4,3.7,4.8,"Yes"
"S202509_107974",107974,2025-09-30,4.9,4.4,3.4,3.7,"Yes"
"S202509_108678",108678,2025-09-30,4.5,3.1,3.7,4.7,"Yes"
"S202509_101708",101708,2025-09-30,3.5,4,3.7,3.4,"Yes"
"S202509_107151",107151,2025-09-30,4.5,4,4,4.8,"Yes"
"S202509_104903",104903,2025-09-30,3.7,3.7,3.8,3.9,"Yes"
"S202509_104906",104906,2025-09-30,4.4,4.2,5,1.6,"Yes"
"S202509_103536",103536,2025-09-30,3.3,3.3,3.9,3.7,"Yes"
"S202509_108424",108424,2025-09-30,4.1,3.3,4.5,3.5,"Yes"
"S202509_105284",105284,2025-09-30,4.4,3.9,4.1,3.6,"Yes"
"S202509_102537",102537,2025-09-30,2.5,3.6,3.9,4.2,"Yes"
"S202509_107232",107232,2025-09-30,4.3,3,3.5,3.7,"Yes"
"S202509_104091",104091,2025-09-30,4.5,4.1,3.8,5,"Yes"
"S202509_101950",101950,2025-09-30,3.3,3.4,3.7,4,"Yes"
"S202509_109992",109992,2025-09-30,5,4.2,4.3,3.4,"Yes"
"S202509_106441",106441,2025-09-30,3.3,2.8,3.8,4.3,"Yes"
"S202509_107029",107029,2025-09-30,3.7,2.7,4.3,2.6,"Yes"
"S202509_101960",101960,2025-09-30,3.4,3.1,3.8,3.5,"Yes"
"S202509_107697",107697,2025-09-30,5,3.9,4.2,3.4,"Yes"
"S202509_103704",103704,2025-09-30,2.8,4.2,4.4,4,"Yes"
"S202509_103286",103286,2025-09-30,5,3.4,3.6,4.7,"Yes"
"S202509_106976",106976,2025-09-30,4.8,4,3.6,3.7,"Yes"
"S202509_109085",109085,2025-09-30,2.6,4.1,4.6,5,"Yes"
"S202509_107774",107774,2025-09-30,4.2,3.9,4.9,3,"Yes"
"S202509_106040",106040,2025-09-30,4.4,3.9,3.5,3.3,"Yes"
"S202509_105863",105863,2025-09-30,4.1,3.6,3.6,3.7,"Yes"
"S202509_109838",109838,2025-09-30,3.4,4.3,3.8,4.4,"Yes"
"S202509_107374",107374,2025-09-30,3.4,3.9,3.2,4.4,"Yes"
"S202509_107990",107990,2025-09-30,4.7,3.2,4,4.8,"Yes"
"S202509_106703",106703,2025-09-30,3,4,4.5,4,"Yes"
"S202509_104099",104099,2025-09-30,4.4,3.6,3.4,3.7,"Yes"
"S202509_102447",102447,2025-09-30,3.8,3.9,4.8,3.2,"Yes"
"S202509_103507",103507,2025-09-30,4,4.3,4.9,4,"Yes"
"S202509_103710",103710,2025-09-30,3.7,3.4,3.6,4.4,"Yes"
"S202509_106004",106004,2025-09-30,3.9,3.4,4.1,3.9,"Yes"
"S202509_109544",109544,2025-09-30,3,3.6,3.7,3.8,"Yes"
"S202509_105521",105521,2025-09-30,2.7,2.9,4.1,2.8,"Yes"
"S202509_107365",107365,2025-09-30,3.7,2.3,3,5,"Yes"
"S202509_106800",106800,2025-09-30,3.9,3.4,3.8,4.6,"Yes"
"S202509_100431",100431,2025-09-30,5,4,4.1,3,"Yes"
"S202509_107931",107931,2025-09-30,3.4,4.2,3.6,2.3,"Yes"
"S202509_101838",101838,2025-09-30,4.3,4,3.7,4.2,"Yes"
"S202509_103870",103870,2025-09-30,3,4.7,4,3.3,"Yes"
"S202509_105195",105195,2025-09-30,3.3,4,3.9,4.4,"Yes"
"S202509_109686",109686,2025-09-30,5,3.4,4,3.9,"Yes"
"S202509_100543",100543,2025-09-30,4.2,4.2,4.8,3.9,"Yes"
"S202509_109086",109086,2025-09-30,3.8,3.8,4.6,3,"Yes"
"S202509_108785",108785,2025-09-30,2.2,3.6,3.5,4.8,"Yes"
"S202509_109346",109346,2025-09-30,3.7,4.1,4.2,4.9,"Yes"
"S202509_106508",106508,2025-09-30,3,5,4.2,3.9,"Yes"
"S202509_100695",100695,2025-09-30,2.7,4,3.8,2.7,"Yes"
"S202509_101819",101819,2025-09-30,4.6,3.2,4.3,4,"Yes"
"S202509_104132",104132,2025-09-30,4,4.1,4.8,3.2,"Yes"
"S202509_102840",102840,2025-09-30,3.5,3.9,3.8,4.2,"Yes"
"S202509_107649",107649,2025-09-30,3.6,3.7,3.5,2.6,"Yes"
"S202509_109725",109725,2025-09-30,3.6,4,4,2.7,"Yes"
"S202509_109393",109393,2025-09-30,2.8,4,3.9,4.1,"Yes"
"S202509_101802",101802,2025-09-30,4.1,3.4,3.9,5,"Yes"
"S202509_104829",104829,2025-09-30,3,4.2,3.7,4.1,"Yes"
"S202509_103773",103773,2025-09-30,5,3.1,3.9,4.4,"Yes"
"S202509_109569",109569,2025-09-30,3.5,4,4.8,3.8,"Yes"
"S202509_101607",101607,2025-09-30,4.9,3.2,3.8,4.6,"Yes"
"S202509_103149",103149,2025-09-30,3.8,5,3.9,1.6,"Yes"
"S202509_106921",106921,2025-09-30,4.4,4.2,4.1,3.2,"Yes"
"S202509_107313",107313,2025-09-30,3.8,4.1,3.7,3.5,"Yes"
"S202509_104094",104094,2025-09-30,3.6,5,4.1,4.1,"Yes"
"S202509_105969",105969,2025-09-30,2.2,4.4,4.1,4.2,"Yes"
"S202509_101118",101118,2025-09-30,3.8,4.6,3.8,3,"Yes"
"S202509_106005",106005,2025-09-30,4.2,3.5,2.9,4.5,"Yes"
"S202509_101301",101301,2025-09-30,2.5,4.8,4.6,3.9,"Yes"
"S202509_103959",103959,2025-09-30,3.4,4.5,4.1,2.9,"Yes"
"S202509_109021",109021,2025-09-30,4.6,4.8,3.3,4,"Yes"
"S202509_106244",106244,2025-09-30,4,4.7,3.9,4.3,"Yes"
"S202509_100522",100522,2025-09-30,3.6,4.1,4.6,4.6,"Yes"
"S202509_104760",104760,2025-09-30,3.9,4.4,3.6,2.5,"Yes"
"S202509_106252",106252,2025-09-30,3.1,3.7,4.6,3.1,"Yes"
"S202509_102165",102165,2025-09-30,4.8,4.3,4.7,3.1,"Yes"
"S202509_100097",100097,2025-09-30,3.5,3.3,3.6,5,"Yes"
"S202509_108165",108165,2025-09-30,3.7,3.5,4.6,2.5,"Yes"
"S202509_107518",107518,2025-09-30,3.4,4.4,3.9,4.8,"Yes"
"S202509_107909",107909,2025-09-30,5,3.7,2.5,3.3,"Yes"
"S202509_100503",100503,2025-09-30,4,3.8,3.1,3.7,"Yes"
"S202509_102712",102712,2025-09-30,4.1,3,4.5,4.8,"Yes"
"S202509_109078",109078,2025-09-30,2.3,4,4.1,2.1,"Yes"
"S202509_109753",109753,2025-09-30,3.2,4.4,4,3.5,"Yes"
"S202509_100163",100163,2025-09-30,3.7,3.2,4.2,4.8,"Yes"
"S202509_109981",109981,2025-09-30,4.4,5,3.5,3.2,"Yes"
"S202509_102762",102762,2025-09-30,3.2,3.8,4.1,2.5,"Yes"
"S202509_103503",103503,2025-09-30,5,3.5,4.3,4.3,"Yes"
"S202509_101012",101012,2025-09-30,4.9,4.1,3.8,4,"Yes"
"S202509_108388",108388,2025-09-30,4.2,4,4.3,4.1,"Yes"
"S202509_102467",102467,2025-09-30,4.2,3,4.7,3.9,"Yes"
"S202509_103760",103760,2025-09-30,3.4,3.9,3.8,2.9,"Yes"
"S202509_105730",105730,2025-09-30,3.7,3.8,3.1,2.5,"Yes"
"S202509_103269",103269,2025-09-30,3.3,4.5,3.9,3.5,"Yes"
"S202509_108765",108765,2025-09-30,3.7,4.4,3.6,3.1,"Yes"
"S202509_109435",109435,2025-09-30,4.2,3.7,4.6,3.5,"Yes"
"S202509_102826",102826,2025-09-30,3.8,3.9,3.7,5,"Yes"
"S202509_105327",105327,2025-09-30,3.2,3.1,4.3,4.6,"Yes"
"S202509_108174",108174,2025-09-30,3.1,4.7,4.3,3.6,"Yes"
"S202509_104378",104378,2025-09-30,3.4,3.4,3.7,2.7,"Yes"
"S202509_107644",107644,2025-09-30,4.2,4.3,4.3,5,"Yes"
"S202509_103930",103930,2025-09-30,2.4,4.2,4.2,4.2,"Yes"
"S202509_107972",107972,2025-09-30,3.6,3.9,3.9,5,"Yes"
"S202509_104269",104269,2025-09-30,3.7,3.5,5,3.2,"Yes"
"S202509_101712",101712,2025-09-30,2.6,3.8,4,4.8,"Yes"
"S202509_101485",101485,2025-09-30,4.6,3.8,3.2,2.7,"Yes"
"S202509_103526",103526,2025-09-30,3.4,3.8,4.4,3.9,"Yes"
"S202509_106663",106663,2025-09-30,3,2.8,4.1,3,"Yes"
