"ReviewID","EmployeeID","ReviewDate","PerformanceRating","PotentialRating","GoalCompletionPct","MeritIncreasePct","PromotionRecommended"
"R2025_101821",101821,2025-12-31,3,3,84,0.026,"No"
"R2025_108535",108535,2025-12-31,4,3,79,0.046,"No"
"R2025_102145",102145,2025-12-31,4,2,99,0.038,"No"
"R2025_104469",104469,2025-12-31,3,3,98,0.014,"No"
"R2025_100634",100634,2025-12-31,4,2,83,0.038,"Yes"
"R2025_108200",108200,2025-12-31,4,4,75,0.032,"No"
"R2025_100666",100666,2025-12-31,3,2,100,0.026,"No"
"R2025_100489",100489,2025-12-31,4,4,78,0.041,"No"
"R2025_104095",104095,2025-12-31,4,3,95,0.042,"No"
"R2025_101686",101686,2025-12-31,2,2,91,0.009,"No"
"R2025_106261",106261,2025-12-31,5,3,72,0.061,"No"
"R2025_102971",102971,2025-12-31,3,3,67,0.03,"No"
"R2025_106051",106051,2025-12-31,3,3,100,0.015,"No"
"R2025_101036",101036,2025-12-31,3,2,83,0.021,"No"
"R2025_101984",101984,2025-12-31,2,4,89,0.003,"No"
"R2025_103850",103850,2025-12-31,4,3,88,0.038,"No"
"R2025_109783",109783,2025-12-31,4,3,100,0.044,"No"
"R2025_107959",107959,2025-12-31,4,3,99,0.038,"No"
"R2025_106660",106660,2025-12-31,3,3,71,0.028,"No"
"R2025_109028",109028,2025-12-31,4,4,100,0.049,"No"
"R2025_109255",109255,2025-12-31,2,3,99,0.008,"No"
"R2025_104767",104767,2025-12-31,4,3,35,0.049,"No"
"R2025_107608",107608,2025-12-31,5,3,86,0.065,"No"
"R2025_104085",104085,2025-12-31,4,3,64,0.042,"No"
"R2025_105426",105426,2025-12-31,4,3,86,0.038,"No"
"R2025_101365",101365,2025-12-31,3,2,100,0.024,"No"
"R2025_103599",103599,2025-12-31,3,2,100,0.021,"No"
"R2025_109952",109952,2025-12-31,3,3,92,0.028,"No"
"R2025_102449",102449,2025-12-31,5,2,55,0.063,"No"
"R2025_107294",107294,2025-12-31,4,3,72,0.046,"No"
"R2025_100901",100901,2025-12-31,4,4,74,0.036,"No"
"R2025_108337",108337,2025-12-31,3,4,71,0.019,"No"
"R2025_103169",103169,2025-12-31,3,4,62,0.025,"No"
"R2025_102159",102159,2025-12-31,4,3,72,0.046,"No"
"R2025_100949",100949,2025-12-31,3,3,76,0.021,"No"
"R2025_101494",101494,2025-12-31,4,2,94,0.043,"No"
"R2025_109867",109867,2025-12-31,3,3,78,0.014,"No"
"R2025_104722",104722,2025-12-31,4,1,95,0.035,"No"
"R2025_101451",101451,2025-12-31,3,2,100,0.026,"No"
"R2025_100290",100290,2025-12-31,3,3,86,0.015,"No"
"R2025_107425",107425,2025-12-31,3,3,84,0.023,"No"
"R2025_107587",107587,2025-12-31,3,3,90,0.027,"No"
"R2025_105413",105413,2025-12-31,4,4,91,0.036,"No"
"R2025_108586",108586,2025-12-31,4,3,76,0.038,"No"
"R2025_101829",101829,2025-12-31,3,4,88,0.025,"No"
"R2025_101658",101658,2025-12-31,4,2,98,0.047,"Yes"
"R2025_103851",103851,2025-12-31,4,3,98,0.042,"No"
"R2025_103614",103614,2025-12-31,3,3,100,0.028,"No"
"R2025_100035",100035,2025-12-31,4,4,73,0.047,"Yes"
"R2025_109267",109267,2025-12-31,3,4,96,0.02,"No"
"R2025_109492",109492,2025-12-31,3,3,81,0.023,"No"
"R2025_100158",100158,2025-12-31,3,3,80,0.026,"No"
"R2025_109155",109155,2025-12-31,3,3,100,0.016,"No"
"R2025_104864",104864,2025-12-31,4,4,100,0.042,"No"
"R2025_105388",105388,2025-12-31,4,4,96,0.038,"No"
"R2025_107598",107598,2025-12-31,4,3,98,0.03,"No"
"R2025_106598",106598,2025-12-31,4,2,57,0.045,"No"
"R2025_103377",103377,2025-12-31,3,2,100,0.026,"No"
"R2025_104277",104277,2025-12-31,2,3,87,0.007,"No"
"R2025_103911",103911,2025-12-31,3,2,88,0.019,"No"
"R2025_105979",105979,2025-12-31,3,5,95,0.018,"No"
"R2025_107753",107753,2025-12-31,4,5,53,0.048,"Yes"
"R2025_109814",109814,2025-12-31,3,3,73,0.013,"No"
"R2025_107102",107102,2025-12-31,4,3,97,0.05,"No"
"R2025_100106",100106,2025-12-31,4,2,86,0.049,"No"
"R2025_106176",106176,2025-12-31,5,4,96,0.058,"No"
"R2025_105885",105885,2025-12-31,4,3,84,0.048,"No"
"R2025_102031",102031,2025-12-31,3,3,100,0.022,"No"
"R2025_102317",102317,2025-12-31,3,3,69,0.021,"No"
"R2025_100065",100065,2025-12-31,3,3,66,0.024,"No"
"R2025_105018",105018,2025-12-31,4,4,88,0.04,"No"
"R2025_104853",104853,2025-12-31,4,4,69,0.039,"Yes"
"R2025_103922",103922,2025-12-31,4,3,88,0.039,"Yes"
"R2025_109468",109468,2025-12-31,4,4,79,0.04,"Yes"
"R2025_108393",108393,2025-12-31,3,3,96,0.024,"No"
"R2025_109765",109765,2025-12-31,3,4,66,0.026,"No"
"R2025_100904",100904,2025-12-31,4,2,90,0.04,"No"
"R2025_107921",107921,2025-12-31,4,4,79,0.033,"No"
"R2025_102384",102384,2025-12-31,3,4,65,0.013,"No"
"R2025_101613",101613,2025-12-31,4,3,96,0.034,"No"
"R2025_106740",106740,2025-12-31,3,3,65,0.021,"No"
"R2025_103508",103508,2025-12-31,4,4,98,0.048,"No"
"R2025_106862",106862,2025-12-31,4,2,80,0.032,"No"
"R2025_106602",106602,2025-12-31,4,4,99,0.036,"No"
"R2025_104340",104340,2025-12-31,4,4,100,0.038,"Yes"
"R2025_103145",103145,2025-12-31,4,3,81,0.048,"No"
"R2025_108066",108066,2025-12-31,3,3,96,0.012,"No"
"R2025_105982",105982,2025-12-31,2,3,68,0.009,"No"
"R2025_103104",103104,2025-12-31,3,4,81,0.016,"No"
"R2025_105325",105325,2025-12-31,4,2,80,0.043,"No"
"R2025_108749",108749,2025-12-31,4,2,93,0.045,"No"
"R2025_102522",102522,2025-12-31,3,2,72,0.025,"No"
"R2025_103313",103313,2025-12-31,3,1,90,0.023,"No"
"R2025_101643",101643,2025-12-31,3,1,100,0.03,"No"
"R2025_103305",103305,2025-12-31,4,3,73,0.033,"Yes"
"R2025_107153",107153,2025-12-31,5,3,65,0.05,"No"
"R2025_101470",101470,2025-12-31,3,3,71,0.027,"No"
"R2025_100655",100655,2025-12-31,3,2,80,0.014,"No"
"R2025_100670",100670,2025-12-31,5,4,81,0.06,"No"
"R2025_102431",102431,2025-12-31,3,3,100,0.026,"No"
"R2025_101759",101759,2025-12-31,3,2,86,0.02,"No"
"R2025_106654",106654,2025-12-31,3,3,75,0.012,"No"
"R2025_100043",100043,2025-12-31,4,3,89,0.045,"No"
"R2025_100691",100691,2025-12-31,3,4,100,0.023,"No"
"R2025_105814",105814,2025-12-31,2,5,70,0.008,"No"
"R2025_107917",107917,2025-12-31,3,3,77,0.02,"No"
"R2025_100650",100650,2025-12-31,3,2,70,0.028,"No"
"R2025_100454",100454,2025-12-31,4,4,63,0.037,"No"
"R2025_107252",107252,2025-12-31,5,3,97,0.063,"No"
"R2025_100453",100453,2025-12-31,3,3,59,0.015,"No"
"R2025_109670",109670,2025-12-31,4,2,76,0.033,"No"
"R2025_102603",102603,2025-12-31,3,5,90,0.018,"No"
"R2025_107861",107861,2025-12-31,3,3,77,0.028,"No"
"R2025_104407",104407,2025-12-31,3,2,85,0.011,"No"
"R2025_101326",101326,2025-12-31,3,1,66,0.018,"No"
"R2025_106473",106473,2025-12-31,4,4,100,0.043,"No"
"R2025_106467",106467,2025-12-31,4,2,98,0.04,"Yes"
"R2025_101381",101381,2025-12-31,3,3,100,0.024,"No"
"R2025_102525",102525,2025-12-31,5,3,72,0.077,"No"
"R2025_105935",105935,2025-12-31,4,2,91,0.035,"No"
"R2025_105115",105115,2025-12-31,4,4,47,0.048,"No"
"R2025_100842",100842,2025-12-31,4,4,69,0.037,"No"
"R2025_101263",101263,2025-12-31,3,5,100,0.015,"No"
"R2025_108667",108667,2025-12-31,4,3,100,0.047,"No"
"R2025_100872",100872,2025-12-31,4,4,87,0.041,"No"
"R2025_103111",103111,2025-12-31,3,4,100,0.018,"No"
"R2025_104377",104377,2025-12-31,4,5,93,0.048,"No"
"R2025_103890",103890,2025-12-31,4,3,93,0.031,"No"
"R2025_108065",108065,2025-12-31,3,5,53,0.011,"No"
"R2025_102720",102720,2025-12-31,3,4,100,0.022,"No"
"R2025_100053",100053,2025-12-31,2,3,69,0.005,"No"
"R2025_100615",100615,2025-12-31,3,5,72,0.023,"No"
"R2025_106819",106819,2025-12-31,3,4,66,0.021,"No"
"R2025_106777",106777,2025-12-31,3,2,94,0.021,"No"
"R2025_100184",100184,2025-12-31,5,3,90,0.059,"Yes"
"R2025_107192",107192,2025-12-31,3,4,86,0.026,"No"
"R2025_102789",102789,2025-12-31,4,3,63,0.042,"No"
"R2025_102737",102737,2025-12-31,3,4,91,0.029,"No"
"R2025_102591",102591,2025-12-31,4,3,74,0.045,"Yes"
"R2025_108577",108577,2025-12-31,3,3,71,0.028,"No"
"R2025_103291",103291,2025-12-31,4,3,70,0.032,"No"
"R2025_102058",102058,2025-12-31,4,3,100,0.033,"No"
"R2025_108199",108199,2025-12-31,3,3,88,0.015,"No"
"R2025_104266",104266,2025-12-31,3,3,82,0.014,"No"
"R2025_103008",103008,2025-12-31,3,4,100,0.018,"No"
"R2025_107015",107015,2025-12-31,4,2,96,0.038,"No"
"R2025_103319",103319,2025-12-31,3,2,93,0.019,"No"
"R2025_107229",107229,2025-12-31,3,3,100,0.017,"No"
"R2025_103590",103590,2025-12-31,4,5,100,0.031,"Yes"
"R2025_100180",100180,2025-12-31,4,4,83,0.043,"Yes"
"R2025_104287",104287,2025-12-31,3,2,88,0.012,"No"
"R2025_107891",107891,2025-12-31,3,2,94,0.024,"No"
"R2025_106750",106750,2025-12-31,3,2,60,0.023,"No"
"R2025_108167",108167,2025-12-31,2,3,55,0.005,"No"
"R2025_108069",108069,2025-12-31,4,3,85,0.035,"No"
"R2025_108482",108482,2025-12-31,3,3,65,0.02,"No"
"R2025_100407",100407,2025-12-31,3,3,79,0.028,"No"
"R2025_101252",101252,2025-12-31,3,2,96,0.018,"No"
"R2025_101690",101690,2025-12-31,2,3,83,0.003,"No"
"R2025_104271",104271,2025-12-31,4,1,86,0.034,"No"
"R2025_105554",105554,2025-12-31,3,5,98,0.024,"No"
"R2025_106291",106291,2025-12-31,4,3,76,0.036,"No"
"R2025_106591",106591,2025-12-31,3,3,84,0.028,"No"
"R2025_100320",100320,2025-12-31,4,3,75,0.048,"No"
"R2025_108057",108057,2025-12-31,3,3,100,0.02,"No"
"R2025_101282",101282,2025-12-31,3,3,100,0.012,"No"
"R2025_101384",101384,2025-12-31,4,3,96,0.047,"No"
"R2025_109823",109823,2025-12-31,3,4,74,0.017,"No"
"R2025_109443",109443,2025-12-31,3,4,93,0.019,"No"
"R2025_106168",106168,2025-12-31,2,4,59,0.009,"No"
"R2025_105663",105663,2025-12-31,4,3,62,0.045,"No"
"R2025_104659",104659,2025-12-31,4,4,100,0.042,"No"
"R2025_104810",104810,2025-12-31,3,2,59,0.014,"No"
"R2025_109179",109179,2025-12-31,2,3,99,0.006,"No"
"R2025_109491",109491,2025-12-31,3,3,77,0.018,"No"
"R2025_109020",109020,2025-12-31,5,3,95,0.06,"No"
"R2025_102450",102450,2025-12-31,3,3,100,0.014,"No"
"R2025_100413",100413,2025-12-31,3,4,66,0.016,"No"
"R2025_100380",100380,2025-12-31,4,2,100,0.035,"Yes"
"R2025_108310",108310,2025-12-31,1,2,100,0,"No"
"R2025_108665",108665,2025-12-31,3,3,84,0.018,"No"
"R2025_106421",106421,2025-12-31,3,2,80,0.025,"No"
"R2025_104189",104189,2025-12-31,2,3,86,0.005,"No"
"R2025_109363",109363,2025-12-31,3,2,78,0.022,"No"
"R2025_108015",108015,2025-12-31,4,4,73,0.034,"Yes"
"R2025_107997",107997,2025-12-31,4,4,51,0.035,"No"
"R2025_102178",102178,2025-12-31,4,4,100,0.05,"No"
"R2025_107028",107028,2025-12-31,4,4,80,0.034,"No"
"R2025_100734",100734,2025-12-31,2,1,84,0.003,"No"
"R2025_102056",102056,2025-12-31,3,3,100,0.011,"No"
"R2025_104737",104737,2025-12-31,3,4,82,0.026,"No"
"R2025_103745",103745,2025-12-31,4,3,87,0.048,"No"
"R2025_104593",104593,2025-12-31,3,3,82,0.018,"No"
"R2025_101616",101616,2025-12-31,3,2,76,0.029,"No"
"R2025_101116",101116,2025-12-31,3,3,100,0.011,"No"
"R2025_101158",101158,2025-12-31,4,3,85,0.047,"No"
"R2025_101161",101161,2025-12-31,5,2,93,0.076,"No"
"R2025_100071",100071,2025-12-31,2,3,77,0.001,"No"
"R2025_104721",104721,2025-12-31,5,3,77,0.065,"No"
"R2025_105624",105624,2025-12-31,3,4,100,0.01,"No"
"R2025_101546",101546,2025-12-31,3,3,80,0.012,"No"
"R2025_105902",105902,2025-12-31,3,3,83,0.025,"No"
"R2025_101048",101048,2025-12-31,2,2,100,0,"No"
"R2025_102403",102403,2025-12-31,3,4,99,0.029,"No"
"R2025_100707",100707,2025-12-31,3,3,84,0.024,"No"
"R2025_103341",103341,2025-12-31,3,3,96,0.028,"No"
"R2025_106443",106443,2025-12-31,3,3,88,0.017,"No"
"R2025_108353",108353,2025-12-31,3,4,72,0.022,"No"
"R2025_102884",102884,2025-12-31,3,4,77,0.027,"No"
"R2025_101200",101200,2025-12-31,3,3,80,0.01,"No"
"R2025_105040",105040,2025-12-31,4,3,88,0.046,"No"
"R2025_103387",103387,2025-12-31,3,4,100,0.023,"No"
"R2025_105900",105900,2025-12-31,5,4,73,0.056,"No"
"R2025_101287",101287,2025-12-31,4,4,99,0.038,"No"
"R2025_105590",105590,2025-12-31,4,3,100,0.038,"No"
"R2025_109845",109845,2025-12-31,4,4,66,0.044,"No"
"R2025_107775",107775,2025-12-31,3,3,100,0.026,"No"
"R2025_107822",107822,2025-12-31,4,3,61,0.045,"No"
"R2025_100536",100536,2025-12-31,3,2,80,0.025,"No"
"R2025_101424",101424,2025-12-31,4,3,100,0.04,"No"
"R2025_105868",105868,2025-12-31,2,4,100,0.003,"No"
"R2025_100624",100624,2025-12-31,3,2,71,0.017,"No"
"R2025_102281",102281,2025-12-31,3,4,81,0.021,"No"
"R2025_100166",100166,2025-12-31,4,3,83,0.046,"Yes"
"R2025_107920",107920,2025-12-31,5,3,89,0.052,"No"
"R2025_100779",100779,2025-12-31,3,4,87,0.018,"No"
"R2025_109124",109124,2025-12-31,2,4,57,0.003,"No"
"R2025_107507",107507,2025-12-31,4,4,100,0.035,"No"
"R2025_101738",101738,2025-12-31,3,2,48,0.025,"No"
"R2025_103014",103014,2025-12-31,4,3,67,0.044,"No"
"R2025_102504",102504,2025-12-31,4,3,74,0.037,"No"
"R2025_103699",103699,2025-12-31,4,4,81,0.046,"No"
"R2025_107514",107514,2025-12-31,3,4,80,0.025,"No"
"R2025_107672",107672,2025-12-31,3,4,80,0.02,"No"
"R2025_100322",100322,2025-12-31,1,3,69,0,"No"
"R2025_109320",109320,2025-12-31,2,4,68,0.002,"No"
"R2025_107268",107268,2025-12-31,3,3,74,0.027,"No"
"R2025_103518",103518,2025-12-31,2,4,100,0.006,"No"
"R2025_102863",102863,2025-12-31,3,3,75,0.027,"No"
"R2025_101001",101001,2025-12-31,5,3,100,0.05,"No"
"R2025_103321",103321,2025-12-31,4,4,74,0.03,"Yes"
"R2025_101561",101561,2025-12-31,3,3,88,0.013,"No"
"R2025_105485",105485,2025-12-31,3,4,99,0.013,"No"
"R2025_103848",103848,2025-12-31,2,3,100,0.007,"No"
"R2025_104082",104082,2025-12-31,4,4,72,0.042,"No"
"R2025_107529",107529,2025-12-31,3,3,75,0.028,"No"
"R2025_100865",100865,2025-12-31,3,3,64,0.012,"No"
"R2025_107131",107131,2025-12-31,3,3,100,0.018,"No"
"R2025_102533",102533,2025-12-31,3,2,65,0.02,"No"
"R2025_108503",108503,2025-12-31,4,2,100,0.046,"No"
"R2025_108358",108358,2025-12-31,4,2,91,0.037,"Yes"
"R2025_100848",100848,2025-12-31,3,4,83,0.012,"No"
"R2025_108696",108696,2025-12-31,4,4,46,0.037,"No"
"R2025_106664",106664,2025-12-31,4,3,92,0.031,"No"
"R2025_100233",100233,2025-12-31,3,2,100,0.023,"No"
"R2025_100235",100235,2025-12-31,4,3,87,0.041,"No"
"R2025_102269",102269,2025-12-31,3,3,97,0.02,"No"
"R2025_100710",100710,2025-12-31,3,3,78,0.022,"No"
"R2025_107798",107798,2025-12-31,4,5,66,0.045,"No"
"R2025_107787",107787,2025-12-31,5,3,56,0.056,"No"
"R2025_101216",101216,2025-12-31,4,5,68,0.033,"No"
"R2025_103128",103128,2025-12-31,3,3,100,0.025,"No"
"R2025_101810",101810,2025-12-31,1,3,66,0,"No"
"R2025_101680",101680,2025-12-31,4,3,91,0.036,"No"
"R2025_103942",103942,2025-12-31,2,3,79,0.007,"No"
"R2025_102100",102100,2025-12-31,2,4,58,0.008,"No"
"R2025_108662",108662,2025-12-31,4,3,100,0.04,"No"
"R2025_101104",101104,2025-12-31,3,4,89,0.021,"No"
"R2025_108389",108389,2025-12-31,3,2,51,0.027,"No"
"R2025_106084",106084,2025-12-31,4,4,91,0.044,"No"
"R2025_106118",106118,2025-12-31,4,3,100,0.041,"Yes"
"R2025_104145",104145,2025-12-31,3,3,93,0.011,"No"
"R2025_105540",105540,2025-12-31,4,3,100,0.048,"No"
"R2025_100737",100737,2025-12-31,4,3,64,0.045,"No"
"R2025_109193",109193,2025-12-31,4,4,66,0.032,"No"
"R2025_109668",109668,2025-12-31,3,5,70,0.02,"No"
"R2025_104687",104687,2025-12-31,4,3,62,0.032,"No"
"R2025_102351",102351,2025-12-31,4,4,84,0.048,"No"
"R2025_104110",104110,2025-12-31,4,4,78,0.03,"No"
"R2025_101241",101241,2025-12-31,3,4,70,0.013,"No"
"R2025_109338",109338,2025-12-31,3,3,47,0.013,"No"
"R2025_108615",108615,2025-12-31,4,5,72,0.046,"Yes"
"R2025_102305",102305,2025-12-31,4,5,46,0.048,"No"
"R2025_106028",106028,2025-12-31,4,1,51,0.035,"No"
"R2025_105634",105634,2025-12-31,4,3,84,0.046,"Yes"
"R2025_107637",107637,2025-12-31,4,3,100,0.044,"No"
"R2025_107754",107754,2025-12-31,2,4,82,0.001,"No"
"R2025_102743",102743,2025-12-31,4,3,100,0.046,"Yes"
"R2025_100104",100104,2025-12-31,3,4,76,0.021,"No"
"R2025_102908",102908,2025-12-31,3,4,45,0.011,"No"
"R2025_100833",100833,2025-12-31,3,5,99,0.023,"No"
"R2025_102894",102894,2025-12-31,3,3,100,0.019,"No"
"R2025_101154",101154,2025-12-31,4,2,57,0.049,"Yes"
"R2025_102648",102648,2025-12-31,4,4,87,0.032,"No"
"R2025_105156",105156,2025-12-31,3,1,78,0.012,"No"
"R2025_105742",105742,2025-12-31,4,4,96,0.043,"No"
"R2025_107114",107114,2025-12-31,4,2,96,0.037,"No"
"R2025_100112",100112,2025-12-31,3,3,90,0.012,"No"
"R2025_107500",107500,2025-12-31,4,4,58,0.035,"No"
"R2025_104958",104958,2025-12-31,3,3,90,0.012,"No"
"R2025_106806",106806,2025-12-31,3,4,89,0.013,"No"
"R2025_108407",108407,2025-12-31,3,4,68,0.029,"No"
"R2025_109290",109290,2025-12-31,4,3,45,0.044,"No"
"R2025_108223",108223,2025-12-31,2,3,100,0.002,"No"
"R2025_104528",104528,2025-12-31,4,4,81,0.044,"Yes"
"R2025_101371",101371,2025-12-31,3,3,92,0.016,"No"
"R2025_105667",105667,2025-12-31,4,4,69,0.031,"No"
"R2025_104318",104318,2025-12-31,4,2,52,0.036,"No"
"R2025_101377",101377,2025-12-31,4,2,83,0.049,"No"
"R2025_105783",105783,2025-12-31,3,3,71,0.012,"No"
"R2025_100510",100510,2025-12-31,3,2,99,0.014,"No"
"R2025_104636",104636,2025-12-31,3,2,100,0.023,"No"
"R2025_107974",107974,2025-12-31,3,3,67,0.025,"No"
"R2025_108678",108678,2025-12-31,4,1,89,0.05,"No"
"R2025_101708",101708,2025-12-31,3,3,95,0.01,"No"
"R2025_107151",107151,2025-12-31,3,3,72,0.013,"No"
"R2025_101515",101515,2025-12-31,3,3,85,0.014,"No"
"R2025_104903",104903,2025-12-31,3,3,100,0.027,"No"
"R2025_104906",104906,2025-12-31,4,2,77,0.039,"Yes"
"R2025_103536",103536,2025-12-31,4,3,79,0.035,"No"
"R2025_108424",108424,2025-12-31,3,4,86,0.03,"No"
"R2025_105284",105284,2025-12-31,4,4,89,0.03,"Yes"
"R2025_102537",102537,2025-12-31,3,3,100,0.026,"No"
"R2025_107232",107232,2025-12-31,4,1,96,0.039,"Yes"
"R2025_104091",104091,2025-12-31,3,3,93,0.013,"No"
"R2025_101950",101950,2025-12-31,3,4,66,0.02,"No"
"R2025_109992",109992,2025-12-31,3,3,93,0.02,"No"
"R2025_106441",106441,2025-12-31,5,3,93,0.054,"No"
"R2025_107029",107029,2025-12-31,3,3,64,0.023,"No"
"R2025_101960",101960,2025-12-31,3,3,83,0.013,"No"
"R2025_108894",108894,2025-12-31,3,3,93,0.022,"No"
"R2025_109472",109472,2025-12-31,3,3,69,0.027,"No"
"R2025_107697",107697,2025-12-31,5,3,89,0.056,"No"
"R2025_103704",103704,2025-12-31,5,2,96,0.052,"Yes"
"R2025_103286",103286,2025-12-31,2,3,100,0.003,"No"
"R2025_106976",106976,2025-12-31,3,3,84,0.016,"No"
"R2025_109085",109085,2025-12-31,2,3,75,0.002,"No"
"R2025_107774",107774,2025-12-31,5,3,57,0.054,"Yes"
"R2025_106040",106040,2025-12-31,3,4,84,0.018,"No"
"R2025_105863",105863,2025-12-31,4,3,91,0.031,"No"
"R2025_109838",109838,2025-12-31,3,3,60,0.013,"No"
"R2025_107374",107374,2025-12-31,3,2,100,0.013,"No"
"R2025_100288",100288,2025-12-31,3,4,76,0.017,"No"
"R2025_107990",107990,2025-12-31,5,2,85,0.063,"No"
"R2025_106703",106703,2025-12-31,4,3,95,0.049,"No"
"R2025_104099",104099,2025-12-31,3,2,96,0.028,"No"
"R2025_102447",102447,2025-12-31,3,4,80,0.014,"No"
"R2025_103507",103507,2025-12-31,4,3,94,0.031,"Yes"
"R2025_103710",103710,2025-12-31,3,2,68,0.024,"No"
"R2025_106004",106004,2025-12-31,4,3,76,0.042,"No"
"R2025_105090",105090,2025-12-31,3,4,74,0.028,"No"
"R2025_109544",109544,2025-12-31,4,3,62,0.039,"No"
"R2025_105521",105521,2025-12-31,2,4,49,0.003,"No"
"R2025_107365",107365,2025-12-31,4,3,82,0.05,"No"
"R2025_106800",106800,2025-12-31,3,3,100,0.011,"No"
"R2025_100431",100431,2025-12-31,4,5,100,0.049,"No"
"R2025_107931",107931,2025-12-31,4,5,44,0.045,"Yes"
"R2025_101838",101838,2025-12-31,5,3,83,0.072,"Yes"
"R2025_103870",103870,2025-12-31,4,4,76,0.034,"No"
"R2025_105195",105195,2025-12-31,3,3,80,0.019,"No"
"R2025_109686",109686,2025-12-31,3,4,91,0.021,"No"
"R2025_100543",100543,2025-12-31,5,4,80,0.059,"Yes"
"R2025_109086",109086,2025-12-31,4,4,63,0.04,"No"
"R2025_108785",108785,2025-12-31,3,4,76,0.029,"No"
"R2025_109346",109346,2025-12-31,3,4,87,0.026,"No"
"R2025_106508",106508,2025-12-31,4,3,83,0.044,"No"
"R2025_100695",100695,2025-12-31,4,4,70,0.041,"No"
"R2025_101819",101819,2025-12-31,5,3,66,0.052,"No"
"R2025_104132",104132,2025-12-31,4,3,100,0.05,"Yes"
"R2025_102840",102840,2025-12-31,3,3,90,0.013,"No"
"R2025_107649",107649,2025-12-31,2,3,100,0.002,"No"
"R2025_109725",109725,2025-12-31,2,3,97,0.005,"No"
"R2025_109393",109393,2025-12-31,4,5,56,0.037,"No"
"R2025_101595",101595,2025-12-31,3,4,66,0.018,"No"
"R2025_101802",101802,2025-12-31,4,2,89,0.036,"Yes"
"R2025_104829",104829,2025-12-31,2,2,99,0.002,"No"
"R2025_103773",103773,2025-12-31,5,3,98,0.05,"No"
"R2025_109569",109569,2025-12-31,4,2,100,0.046,"Yes"
"R2025_101607",101607,2025-12-31,4,3,86,0.036,"No"
"R2025_102194",102194,2025-12-31,4,5,96,0.04,"Yes"
"R2025_103149",103149,2025-12-31,2,4,77,0.004,"No"
"R2025_106921",106921,2025-12-31,3,2,94,0.028,"No"
"R2025_101645",101645,2025-12-31,3,3,100,0.025,"No"
"R2025_107313",107313,2025-12-31,2,3,84,0.006,"No"
"R2025_104094",104094,2025-12-31,4,2,82,0.037,"No"
"R2025_105969",105969,2025-12-31,4,4,79,0.042,"No"
"R2025_101118",101118,2025-12-31,4,3,100,0.033,"Yes"
"R2025_106005",106005,2025-12-31,5,3,90,0.059,"Yes"
"R2025_101301",101301,2025-12-31,3,5,60,0.011,"No"
"R2025_103959",103959,2025-12-31,4,3,88,0.047,"No"
"R2025_101884",101884,2025-12-31,4,3,85,0.033,"No"
"R2025_109021",109021,2025-12-31,5,3,82,0.053,"Yes"
"R2025_106244",106244,2025-12-31,3,4,83,0.016,"No"
"R2025_100522",100522,2025-12-31,4,5,58,0.043,"No"
"R2025_104760",104760,2025-12-31,3,5,77,0.012,"No"
"R2025_106252",106252,2025-12-31,4,3,100,0.031,"Yes"
"R2025_102165",102165,2025-12-31,5,4,72,0.076,"No"
"R2025_100097",100097,2025-12-31,5,4,85,0.068,"Yes"
"R2025_108165",108165,2025-12-31,3,4,93,0.011,"No"
"R2025_107518",107518,2025-12-31,3,3,100,0.015,"No"
"R2025_107909",107909,2025-12-31,3,3,76,0.015,"No"
"R2025_100503",100503,2025-12-31,3,3,75,0.02,"No"
"R2025_102712",102712,2025-12-31,3,5,100,0.014,"No"
"R2025_109078",109078,2025-12-31,3,3,100,0.029,"No"
"R2025_109753",109753,2025-12-31,3,4,69,0.016,"No"
"R2025_100163",100163,2025-12-31,4,3,88,0.032,"No"
"R2025_107238",107238,2025-12-31,3,4,78,0.018,"No"
"R2025_109981",109981,2025-12-31,3,3,76,0.015,"No"
"R2025_102762",102762,2025-12-31,4,4,95,0.031,"No"
"R2025_103503",103503,2025-12-31,4,3,100,0.05,"Yes"
"R2025_101012",101012,2025-12-31,3,3,72,0.018,"No"
"R2025_108388",108388,2025-12-31,5,3,79,0.078,"No"
"R2025_102467",102467,2025-12-31,3,3,70,0.019,"No"
"R2025_103760",103760,2025-12-31,3,2,93,0.022,"No"
"R2025_105730",105730,2025-12-31,4,3,88,0.045,"No"
"R2025_103269",103269,2025-12-31,4,4,68,0.045,"No"
"R2025_108765",108765,2025-12-31,4,3,100,0.032,"No"
"R2025_109435",109435,2025-12-31,4,2,69,0.035,"No"
"R2025_102826",102826,2025-12-31,3,5,74,0.023,"No"
"R2025_105327",105327,2025-12-31,5,3,94,0.08,"No"
"R2025_108174",108174,2025-12-31,3,5,96,0.026,"No"
"R2025_104378",104378,2025-12-31,3,1,100,0.019,"No"
"R2025_107644",107644,2025-12-31,2,4,74,0.009,"No"
"R2025_103930",103930,2025-12-31,4,2,80,0.047,"Yes"
"R2025_107972",107972,2025-12-31,3,3,65,0.024,"No"
"R2025_104269",104269,2025-12-31,4,5,84,0.039,"No"
"R2025_101712",101712,2025-12-31,4,2,100,0.03,"No"
"R2025_101485",101485,2025-12-31,3,4,82,0.02,"No"
"R2025_103526",103526,2025-12-31,3,1,90,0.018,"No"
"R2025_104371",104371,2025-12-31,3,4,64,0.021,"No"
"R2025_106663",106663,2025-12-31,4,3,74,0.047,"No"
"R2025_106319",106319,2025-12-31,4,5,86,0.046,"No"
